grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,ano,vol,fasc,pags,DOI,autores,id
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Explicaciones actuales sobre la presencia de Henoc en Ben Sira (Sir 16, 7; 44, 16; 49, 14)",México,Revista Iberoamericana De Teología ,1870-316X,2020,16,1 ,71 - 93,,JUAN SEBASTIAN HERNANDEZ VALENCIA,98
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,RESURRECCIÓN: Una lectura antropológica en clave relacional,Colombia,Perseitas ,2346-1780,2020,8,N /  A ,199 - 226,10.21501/23461780.3587,"CAROLINA VILA PORRAS, JONATHAN STIVEN TOBON MONSALVE",99
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),Una nueva impronta: la publicación continua,Colombia,Perseitas ,2346-1780,2020,8,N/A ,IX - XII,10.21501/23461780.3532,DAVID ESTEBAN ZULUAGA MESA,100
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),Presentación,Colombia,Perseitas ,2346-1780,2019,7,N/A ,201 - 203,10.21501/23461780.3374,DAVID ESTEBAN ZULUAGA MESA,102
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Arte, religión y filosofía en Hegel y Hölderlin",Colombia,Perseitas ,2346-1780,2019,7,N/A ,321 - 339,10.21501/23461780.3294,ANDRES ALFREDO CASTRILLON CASTRILLON,103
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),El conocimiento y los otros,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,2019,10,N/A ,287 - 290,10.21501/22161201.3312,ANDRES ALFREDO CASTRILLON CASTRILLON,104
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),EL DECIR POLIVALENTE DE LAS HUMANIDADES EN UN MUNDO ESCINDIDO DE HUMANIDAD,Colombia,Perseitas ,2346-1780,2019,7,N/A ,10 - 12,10.21501/23461780.3222,DAVID ESTEBAN ZULUAGA MESA,105
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Pertinencia y actualidad de la pedagogía amigoniana,Colombia,Revista Colombiana De Educación ,0120-3916,2019,1,N/A ,1 - 24,10.17227/rce.num78-7045,"LUIS EDUARDO CORREDOR VARGAS, DAVID ESTEBAN ZULUAGA MESA",106
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Neurología y la naturaleza de la experiencia religiosa,Colombia,Theologica Xaveriana ,0120-3649,2019,187,1 ,1 - 24,doi: https://doi.org/10.11144/javeriana.tx69-187.nner,JUAN CARLOS MUNERA MONTOYA,107
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Psicoanálisis y literatura: Elfriede Jelinek o la mujer al margen,Brasil,Revista de Letras ,0101-3505,2018,58,2 ,97 - 107,,KELLY VARGAS GARCIA,109
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Reflexiones en torno al concepto de participación ciudadana: consideraciones aristotélicas y neoaristotélicas,Colombia,Revista Filosofía Uis ,1692-2484,2018,17,N/A ,63 - 83,,"JOEL ISAAC ROMAN NEGRONI, ANDRES FELIPE AGUDELO ZORRILLA",110
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Posibilidades de una teoría de la paz elaborada desde una ética pragmatista del desarrollo humano en Colombia,Costa Rica,Revista De Filosofía De La Universidad De Costa Rica ,0034-8252,2018,57,N/A ,23 - 30,,ANDRES FELIPE AGUDELO ZORRILLA,111
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Sobre la Escuela de París: una nota sobre Jean Pierre Vernant y Marcel Detienne,,Perseitas ,2346-1780,2018,6,N/A ,13 - 21,10.21501/23461780.2681,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,112
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,A-normalidad quebrada Reseña del libro ¡Y qué¿! De Víctor Raúl Jaramillo Restrepo,Colombia,Cuadernos De Literatura Del Caribe E Hispanoamérica ,1794-8290,2017,26,N/A ,163 - 165,10.15648/cl.26.2017.10,DAVID ESTEBAN ZULUAGA MESA,115
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,El amor de Dios se humaniza: una mirada desde las bienaventuranzas,Colombia,Cuestiones Teológicas ,0120-131X,2017,44,101 ,43 - 66,10.18566/cueteo.v44n101.a03,CAROLINA VILA PORRAS,116
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Pensar la vacuidad, vaciar el pensamiento",Colombia,Perseitas ,2346-1780,2017,5,N/A ,14 - 17,10.21501/23461780.2245,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,119
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,La experiencia mística como práctica de desautomatización,Venezuela,Revista de Filosofia ,0798-1171,2017,85, ,119 - 134,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,120
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Creer para ver. Instauración del discurso milagroso entre la población del Nuevo Reino de Granada, siglos XVI, XVII y XVIII",España,"Ilu. Revista De Ciencias De Las Religiones, ",1135-4712,2016,21,1 ,185 - 210,http://dx.doi.org/10.5209/ILUR.53852,"JAIRO GUTIERREZ AVENDANO, LINA MARCELA SILVA RAMIREZ",122
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Formas de apropiación material e inmaterial del milagro entre la población neogranadina, siglos XVI, XVII y XVIII",Argentina,Memoria Americana ,1851-3751,2016,24,1 ,7 - 31,,"JAIRO GUTIERREZ AVENDANO, LINA MARCELA SILVA RAMIREZ",124
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Pensar la experiencia mística desde la epistemología,Colombia,Perseitas ,2346-1780,2016,4,N/A ,139 - 152,http://dx.doi.org/10.21501/23461780.2010,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,125
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Epistemología seleccionista y epistemología no adaptacionista: panorama de algunos problemas en epistemología evolucionista,Colombia,Estudios De Filosofia ,0121-3628,2016,54,N/A ,23 - 44,http://dx.doi.org/10.17533/udea.ef.n54a03,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,126
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,De Apologética Trinitaria al Diálogo Interreligioso,Chile,Teologia y Vida ,0717-6295,2016,57,1 ,95 - 115, http://dx.doi.org/10.4067/S0049-34492016000100004,JUAN CARLOS MUNERA MONTOYA,128
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Ludwig Wittgenstein: trascendiendo los límites de la cultura,Costa Rica,Revista De Filosofía De La Universidad De Costa Rica ,0034-8252,2016,55,N/A ,111 - 119,N/A,DAVID ESTEBAN ZULUAGA MESA,129
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Leyendo a Heidegger,Colombia,Perseitas ,2346-1780,2016,4,N/A ,15 - 27,https://doi.org/10.21501/issn.2346-1780,ANDRES ALFREDO CASTRILLON CASTRILLON,130
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),Per Se,Colombia,Perseitas ,2346-1780,2016,4,N/A ,11 - 13, http://dx.doi.org/10.21501/23461780.1800,DAVID ESTEBAN ZULUAGA MESA,131
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Concepción de la ley israelita en el nuevo testamento y la concepción que de ella tiene Jesús,Colombia,Cuestiones Teológicas ,0120-131X,2015,42,N/A ,483 - 510,,CAROLINA VILA PORRAS,132
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Juegos Filosóficos, una apuesta hacia la educación del siglo XXI",Colombia,Analisis ,0120-8454,2015,47,86 ,119 - 139,,"PAOLA GIRALDO TOBON, ERLEYSSON MUNOZ GUTIERREZ",134
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Posibilidades y obstáculos de la epistemología en la comprensión de la experiencia mística,Colombia,Escritos ,0120-1263,2015,23, ,109 - 134,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,135
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Experiencia mística: hacia una definición naturalizada,Colombia,Praxis Filosófica ,0120-4688,2014,39, ,135 - 155,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,136
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Liberación y desautomatización. La experiencia mística en perspectiva naturalizada,Colombia,Ideas y Valores ,0120-0062,2014,63, ,145 - 164,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,137
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Bioética y tecnología digital: una puerta a la investigación desde la perspectiva de las ciencias sociales,Colombia,Produccion y Limpia ,1909-0455,2014,9,"NA ",101 - 117,,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",138
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Contra intelectuales o la importancia de la filosofía,Colombia,Escritos ,0120-1263,2014,22,N/A ,519 - 520,N/A,DAVID ESTEBAN ZULUAGA MESA,139
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,El vacío existencial y la pérdida del sentido de vida en el sujeto posmoderno: retos para el cristianismo del siglo XXI,Colombia,Cuestiones Teológicas ,0120-131X,2014,41,N/A ,425 - 444,,PAULA ANDREA GIRALDO PATINO,140
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Hölderlin: sobre la religión,Colombia,Perseitas ,2346-1780,2014,2,N/A ,153 - 167,10.21501/23461780.1299,ANDRES ALFREDO CASTRILLON CASTRILLON,141
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),Técnicas de reproducción asistida human ¿Disgregación del cuerpo femenino?,Colombia,Revista Lasallista de Investigacion ,1794-4449,2014,11,1 ,225 - 225,,VERONICA NARANJO QUINTERO,142
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Ser cristiano hoy a partir de la práctica de las bienaventuranzas,Colombia,Cuestiones Teológicas ,0120-131X,2014,41,95 ,167 - 190,,CAROLINA VILA PORRAS,143
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Los sofistas: maestros de la areté política en la paideia griega,Colombia,Perseitas ,2346-1780,2014,2,N/A ,37 - 61,http://dx.doi.org/10.21501/23461780.1128,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,144
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),¿Y dónde quedó la universidad?,Colombia,Perseitas ,2346-1780,2014,2,N/A ,7 - 9, http://dx.doi.org/10.21501/23461780.1125,DAVID ESTEBAN ZULUAGA MESA,145
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,La epistemología evolucionista y el sentido de la verdad en Karl Popper,Colombia,Escritos ,0120-1263,2013,21,N/A ,449 - 462,,JESUS DAVID GIRADO SIERRA,146
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),La teología como ciencia aplicada al deporte,Brasil,Revista Brasileira De Ciência & Movimento ,0103-1716,2013,10,21 ,170 - 170,,JONATHAN ANDRES RUA PENAGOS,147
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"De la exégesis de las bienaventuranzas a su praxis cristiana. Mt 5, 3-10",Colombia,Cuestiones Teológicas ,0120-131X,2013,40,N/A ,173 - 196,,CAROLINA VILA PORRAS,148
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,El papel de la emoción y los procesos cognitivos en la construcción de textos e hipertextos: la descentralización del pensamiento en el actuar humano,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,2013,13,25 ,1 - 11,10.21501/16920945.643,JONATHAN ANDRES RUA PENAGOS,149
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Mística y espiritualidad deportivas,Colombia,Viref Revista De Educación Física ,2322-9411,2013,2,2 ,24 - 34,,JONATHAN ANDRES RUA PENAGOS,150
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,La gimnasia como ejercicio espiritual en Platón,Colombia,Viref Revista De Educación Física ,2322-9411,2013,2,1 ,128 - 135,,JONATHAN ANDRES RUA PENAGOS,151
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Conocimiento como reconocimiento en el pensamiento místico-filosófico de la India: una comprensión intercultural a partir del pensamiento de Raimon Panikkar,Colombia,Colección Teología Y Sociedad ,1794-4325,2012,10,10 ,71 - 88,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,152
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Pasividad mística y desautomatización: una comprensión naturalizada de la experiencia mística,Colombia,Co-herencia ,1794-5887,2012,9,17 ,195 - 217,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,153
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Teología y deporte: análisis crítico del deporte en Colombia a la luz de la fe,Colombia,Educación Física Y Deporte ,0120-677X,2012,31,1 ,873 - 880,,JONATHAN ANDRES RUA PENAGOS,154
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Teología cuerpos femeninos,Colombia,La Voz Del Semillero ,2011-8015,2012,5,N/A ,44 - 52,,VERONICA NARANJO QUINTERO,156
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Presupuestos antropológicos y epistemológicos para una Teología del Deporte,Colombia,Cuestiones Teológicas ,0120-131X,2012,39,91 ,139 - 158,,JONATHAN ANDRES RUA PENAGOS,157
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,¿Psicología del deporte o lavado de cerebro?,Colombia,Poiésis: Revista Electrónica de Psicología Social ,1692-0945,2011,11,22 ,1 - 7,10.21501/16920945.229,JONATHAN ANDRES RUA PENAGOS,158
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Experiencia mística y epistemología: un diálogo entre ciencia y misticismo,Colombia,Colección Teología Y Sociedad ,1794-4325,2011,9,9 ,69 - 89,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,159
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Mujer, deporte y teología",Colombia,La Voz Del Semillero ,2011-8015,2011,4,N/A ,60 - 68,,JONATHAN ANDRES RUA PENAGOS,160
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Participación, construcción de ciudadanía e instituciones: conceptualizaciones para adelantar una investigación en el municipio de Sabaneta*",Colombia,Revista Ces Derecho ,2145-7719,2011,2,N/A ,43 - 57,,MARIA TERESA CASTRILLON ALZATE,161
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Lo místico y el Tractatus: origen y estructura,Colombia,Vida Consagrada ,1900-4265,2010,6,6 ,140 - 163,,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,162
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,La importancia de la actividad física en la formación de los consagrados al Señor,Colombia,Vida Consagrada ,1900-4265,2010,6,N/A ,124 - 139,,JONATHAN ANDRES RUA PENAGOS,163
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Nuevos movimientos apostólicos al interior de la iglesia que reconfiguran las expresiones de fe. Incidencia en la Iglesia particular de Medellín,Colombia,La Voz Del Semillero ,2011-8015,2010,3,N/A ,76 - 87,,"JONATHAN ANDRES RUA PENAGOS, CLAUDIA PATRICIA ORTEGA DE CANO, HECTOR WILLIAM OCHOA ZAPATA, STEVE POBRE MORENO, IVAN DARIO TORO JARAMILLO, OMAR ARMANDO LONGAS RAMIREZ",164
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,"Estética, poética y hermenéutica",Colombia,Textos Y Argumentos ,1692-1135,2008,13,N/A ,7 - 74,,"DAVID ESTEBAN ZULUAGA MESA, VICTOR RAUL JARAMILLO RESTREPO",165
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,El sentido de la pregunta por el sentido,Colombia,Revista Facultad De Filosofía Y Teología Universidad Luis Amigó ,1909-3918,2008,3,N/A ,31 - 55,,DAVID ESTEBAN ZULUAGA MESA,166
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,La estértica en los griegos,Colombia,Revista Facultad De Filosofía Y Teología Universidad Luis Amigó ,1909-3918,2007,2,2 ,251 - 259,,VICTOR RAUL JARAMILLO RESTREPO,167
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Estética y religión o el sentido del hombre. Consideraciones preliminares.,Colombia,Revista Facultad De Filosofía Y Teología Universidad Luis Amigó ,1909-3918,2007,2,2 ,197 - 214,,DAVID ESTEBAN ZULUAGA MESA,168
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,El contexto actual de la teologia,Colombia,Revista Facultad De Filosofía Y Teología Universidad Luis Amigó ,1909-3918,2006,1,1 ,N/A - 123,,FRANCISCO JAVIER CARMONA ROMERO,169
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Perspectiva y transmutaciòn,Colombia,"Universitas Científica, Revista De Divulgación Científica Y Académica Del Cidi ",1692-0155,2005,VI, ,93 - 98,,BAYRON LEON OSORIO HERRERA,170
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Publicado en revista especializada,Perspectiva y Nihilismo,Colombia,"Universitas Científica, Revista De Divulgación Científica Y Académica Del Cidi ",1692-0155,2004,3, ,29 - 35,,BAYRON LEON OSORIO HERRERA,171
FILOSOFIA Y TEOLOGIA CRITICA,Artículos publicados,Corto (Resumen),Menander a commentary,Colombia,"Universitas Científica, Revista De Divulgación Científica Y Académica Del Cidi ",1692-0155,2002,1, ,104 - 104,,BAYRON LEON OSORIO HERRERA,172
URBANITAS,Artículos publicados,Publicado en revista especializada,Emotional Intelligence as a Predictor of Prosocial Behaviors in Spanish and Colombian Older Adults Based on Path Models,Suiza,Healthcare ,2227-9032,2022,10,2 ,284 - 300,10.3390/healthcare10020284,"JUAN DIEGO BETANCUR ARIAS, CARLOS ANDRES TREJOS GIL",173
URBANITAS,Artículos publicados,Publicado en revista especializada,Panorama de riesgos por el uso de la tecnología en América Latina,Colombia,Trilogía ,2145-4426,2022,14, ,1 - 40,10.22430/21457778.1833,"JOHN JAIRO YEPES LONDONO, JHOEEN SNEYDER ROJAS DIAZ",174
URBANITAS,Artículos publicados,Publicado en revista especializada,La campaña electoral a las alcaldías en Colombia (2020): el papel de las redes sociales,España,America Latina Hoy ,1130-2887,2021,89,N/A ,81 - 104,10.14201/alh.26392,CARLOS ANDRES TREJOS GIL,175
