grupo,categoria,tipo_evento,titulo,ciudad_evento,fecha_inicio,fecha_fin,ambito,tipo_participacion,nombre_InstituciÃ³n,tipo_vinculaciÃ³n
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,"II Seminario Internacional de Derecho e Interés Público ""Derechos Constitucionales""",MEDELLÍN, 2009-08-01 ,  , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,I Encuentro Nodo Antioquia de la Red de Centro y Grupos de Investigación Jurídica y Sociojurídica,Rionegro, 2008-05-01 ,  , null, Organizador Instituciones asociadas," Universidad Católica de Oriente, Fundación Universitaria Luis Amigó, Universidad Autonoma Latinoamericana y Universidad San Buenaventura",Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Reunión de la Mesa Nacional de dialogo de Reasentamientos Urbanos de la Universidad de Los Andes,MEDELLÍN, 2008-01-01 ,  , Nacional, Organizador Instituciones asociadas, Universidad de Los Andes y Fundación Universitaria Luis Amigó,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,I Foro Internacional de Derecho e Interés Público,MEDELLÍN, 2008-01-01 ,  , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XXX International Materials Research Congress (IMRC2022) and International Conference on Advanced Materials (ICAM2021),Cancún, 2022-08-14 , 2022-08-19 , Internacional, Ponente Instituciones asociadas, Sociedad Mexicana de Materiales,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XII Congreso Internacional sobre Aplicación de Tecnologías de la Información y Comunicaciones Avanzadas ATICA2021,Lisboa, 2021-11-24 , 2021-11-26 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XXIV ENCUENTRO NACIONAL DE INVESTIGACIÓN,MANIZALES, 2021-09-08 , 2021-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XXIV Encuentro Nacional de Investigación,MEDELLÍN, 2021-09-08 , 2021-09-10 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XXIV Encuentro Nacional de Investigaciones,MEDELLÍN, 2021-09-08 , 2021-09-10 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,XIV Congreso de Computación para el Desarrollo (COMPDES 2021),Municipio de Ciudad Sandino, 2021-07-28 , 2021-07-30 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,OSA Optical Sensors and Sensing Congress 2021,Washington, 2021-07-19 , 2021-07-23 , Internacional, Ponente Instituciones asociadas, The Optical Society of America (OSA),Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,"Congreso Nacional de Educación y Pedagogía en la UNAL, la Universidad Aprende, Educación en Contexto",BOGOTÁ, 2021-04-12 , 2021-04-16 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XI Congreso Internacional ATICA - 2020,Veracruz, 2020-11-25 , 2020-11-27 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XI Congreso Internacional ATICA2020,Veracruz, 2020-11-25 , 2020-11-27 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Seminario,Semana de la Ingeniería Civil: Charlas sobre instrumentación y control de obras de infraestructura,MEDELLÍN, 2020-10-20 , 2020-10-23 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Simposio,VI SIMPOSIO DE INVESTIGACIÓN 2020,MEDELLÍN, 2020-10-19 , 2020-10-24 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación 2020,MEDELLÍN, 2020-10-14 , 2020-10-16 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Simposio,Simposio Internacional en Ciudadanías Emergentes,BOGOTÁ, 2020-09-24 , 2020-09-25 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,II Congreso Salud Mental Digital,MEDELLÍN, 2020-09-12 , 2020-09-14 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,"V Congreso Internacional sobre Ingeniería, Tecnología y Atomatización - CIITA 2019",MEDELLÍN, 2019-12-02 , 2019-12-04 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Primer encuentro Agroskills,RIONEGRO, 2019-11-28 , 2019-11-28 , Nacional, Ponente Magistral Instituciones asociadas, CORPORACIÓN INCUBADORA DE EMPRESAS DE BASE TECNOLÓGICA DEL ORIENTE ANTIOQUEÑO GENESIS,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,X Congreso Internacional de Materiales CIM 2019,BUCARAMANGA, 2019-10-23 , 2019-10-25 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD  INDUSTRIAL DE SANTANDER,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,"The Sixteenth International Conference on Civil, Structural & Environmental Engineering Computing civil-comp2019",Riva del Garda, 2019-09-16 , 2019-09-19 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Internacional de Educación en Ingeniería (EIEI ACOFI 2019),CARTAGENA, 2019-09-10 , 2019-09-13 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Encuentro Internacional de Educación en Ingeniería - ACOFI,CARTAGENA DE INDIAS, 2019-09-10 , 2019-09-13 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XXII Encuentro Nacional de Investigación,MEDELLÍN, 2019-09-03 , 2019-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Microscopy & Microanalysis 2019 Meeting,Portland, 2019-08-04 , 2019-08-08 , Internacional, Ponente Instituciones asociadas, Microscopy Society of America,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,VII Congreso Internacional sobre Tecnología e Innovación + Ciencia e Investigación CITICI - 2019,Cancun, 2019-05-22 , 2019-05-24 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Otro,Statistical Physics Approaches to Systems Biology,La Habana, 2019-02-04 , 2019-02-15 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,"VII semana de la tecnología, Creatividad e Innovación",MEDELLÍN, 2018-10-16 , 2018-10-19 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XXI Encuentro Nacional de Investigación,MEDELLÍN, 2018-09-04 , 2018-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XXI Encuentro Nacional de Investigación 2018,MEDELLÍN, 2018-09-04 , 2018-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,"XXI Encuentro Nacional de Investigación ""Ciencia, Sociedad e Innovación""",MEDELLÍN, 2018-09-04 , 2018-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Otro,"XXI Encuentro Nacional de  Investigación ¿Ciencia, Sociedad e Innovación¿",MEDELLÍN, 2018-09-03 , 2018-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,"XXI Encuentro Nacional de Investigación ¿Ciencia, Sociedad e Innovación¿",MEDELLÍN, 2018-09-03 , 2018-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Simposio,Simposio de investigación Ustamed 2017,MEDELLÍN, 2017-11-10 , 2017-11-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,IX Congreso Internacional de Computación y Telecomunicaciones,Lima, 2017-10-11 , 2017-10-13 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,"XX Encuentro Nacional de Investigación: Investigación, desarrollo e innovación",MEDELLÍN, 2017-09-06 , 2017-09-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XX Encuentro Nacional de Investigación,MEDELLÍN, 2017-09-05 , 2017-09-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,12th International Conference on Relativistic Effects in Heavy-Element Chemistry and Physics,No aplicaa, 2017-09-02 , 2017-09-06 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,11th Triennial Congress of the World Association of Theoretical and Computational Chemists,No Aplica, 2017-08-27 , 2017-09-01 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,IX CONGRESO INTERNACIONAL DE FORMACIÓN Y MODELACIÓN EN CIENCIAS BÁSICAS,MEDELLÍN, 2017-05-03 , 2017-05-05 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,"V semana de la tecnología, Creatividad e Innovación",MEDELLÍN, 2016-10-11 , 2016-10-13 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XIX Encuentro Nacional de Investigaciones,MEDELLÍN, 2016-10-04 , 2016-10-07 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Nacional de Investigacion FUNLAM 2016,MEDELLÍN, 2016-10-04 , 2016-10-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Currents Topics in Theoretical Chemistry,No aplicaaa, 2016-09-24 , 2016-09-30 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,8° Encuentro local de semilleros de investigación RREDSI Nodo Caldas,TUNJA, 2016-05-12 , 2016-05-12 , Nacional," Compilador de memorias , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,VIII CONGRESO INTERNACIONAL DE FORMACIÓN Y MODELACIÓN EN CIENCIAS BÁSICAS,MEDELLÍN, 2016-05-04 , 2016-05-06 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Simposio,Primera Reunion Colombiana Sobre Leishmaniasis y Enfermedad de Chagas y XV Simposio Programa de Estudio y Control de Enfermedades Tropicales.,MEDELLÍN, 2016-04-26 , 2016-04-29 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,"Cuarto Congreso internacional Pedagogía y TIC, ""Educación superior en la era digital:Tendencias e innovaciones""",IBAGUÉ, 2015-12-02 , 2015-12-04 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,III Congreso Nacional de Pedagogía Amigoniana,Madrid, 2015-11-13 , 2015-11-15 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,3rd International Conference on Material Science,Valdivia, 2015-10-21 , 2015-10-24 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Internacional de Educación en Ingeniería -  ACOFI 2015,CARTAGENA DE INDIAS, 2015-09-15 , 2015-09-18 , Nacional, Ponente Instituciones asociadas, CORPORACIÓN UNIVERSITARIA REMINGTON,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XVIII ENCUENTRO NACIONAL DE INVESTIGACIÓN: LA INVESTIGACIÓN UNA OPORTUNIDAD SOCIAL,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Encuentro Nacional de Investigación - FUNLAM 2015,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Encuentro Nacional de Investigación FUNLAM 2015,MEDELLÍN, 2015-09-08 , 2015-09-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XX congreso colombiano de matematicas,MANIZALES, 2015-07-22 , 2015-07-24 , Nacional, Ponente Instituciones asociadas, CENTRO PARA LA FORMACIÓN CAFETERA SENA REGIONAL CALDAS,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,11th INTERNATIONAL CONFERENCE ON MOBILE LEARNING 2015,Madeira Funchal, 2015-03-13 , 2015-03-15 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,V Congreso Iberoamericano de Ingeniería de Proyectos,Loja, 2014-11-13 , 2014-11-14 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,Encuentro Nacional de Investigación,MEDELLÍN, 2014-10-16 , 2014-10-20 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Encuentro,Encuentro Nacional de Investigadores FUNLAM,MEDELLÍN, 2014-10-16 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,"Encuentro Nacional de Investigación - La investigación, un compromiso con la sociedad - 2014",MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Encuentro,XVII ENCUENTRO NACIONAL DE INVESTIGACION FUNLAM-2014. LA INVESTIGACION UN COMPROMISO CON LA SOCIEDAD,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Encuentro Nacional de Investigación - FUNLAM 2014,Toronto, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,XVI Encuentro Nacional de Investigación FUNLAM 2014,São Carlos, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación FUNLAM 2014,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación Funlam 2014,Santa Fe, 2014-10-15 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Congreso,Memorias del Encuentro Nacional de Investigación- Funlam 2014,MEDELLÍN, 2014-10-13 , 2014-10-17 , Nacional, Ponente Instituciones asociadas, Funlam,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Internacional de Educación en Ingeniería -  ACOFI 2014,CARTAGENA DE INDIAS, 2014-10-07 , 2014-10-10 , Internacional, Ponente Instituciones asociadas, Universidad Autónoma Latinoamericana - Unaula,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Encuentro Nacional de Investigación Funlam 2014,MEDELLÍN, 2014-10-07 , 2014-10-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Internacional de Educación en Ingeniería - ACOFI 2014,CARTAGENA DE INDIAS, 2014-10-07 , 2014-10-10 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,Encuentro Nacional de Educación en Ingeniería ACOFI 2014,CARTAGENA DE INDIAS, 2014-10-07 , 2014-10-10 , Nacional, Ponente Instituciones asociadas, Asociación Colombiana De Facultades De Ingeniería - Acofi,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,XXXVReunión del Grupo de Electroquímica de la Real Sociedad Española de Química,Burgos, 2014-07-14 , 2014-07-16 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Simposio,SIMPOSIO INTERNACIONAL SOBRE CALIDAD DE ENERGÍA ELÉCTRICA,MEDELLÍN, 2013-11-27 , 2013-11-30 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD NACIONAL DE COLOMBIA SEDE MEDELLÍN,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Congreso,"II Semana de la Tecnología, Creatividad e Innovación",MEDELLÍN, 2013-10-15 , 2013-10-18 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,"II Semana de la tecnología, creatividad e innovación",MEDELLÍN, 2013-10-15 , 2013-10-18 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
SISCO,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación - Transformación de la dinámica investigativa,MEDELLÍN, 2013-09-11 , 2013-09-13 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
SISCO,Eventos Científicos,Encuentro,Primer encuentro nacional de maestros en formación: Medios y mediaciones:  Nuevas tendencias pedagógicas y didácticas 2013,SAN PEDRO DE LOS MILAGROS, 2013-09-11 , 2013-09-13 , Nacional, Ponente Instituciones asociadas,,Tipo de vinculación Patrocinadora
